x, y, z
4.840999999999999659e+01,3.927760000000000140e+00,1.300000000000000000e+02
4.815999999999999659e+01,4.177760000000000140e+00,1.350000000000000000e+02
4.790999999999999659e+01,4.427760000000000140e+00,1.400000000000000000e+02
4.765999999999999659e+01,4.677760000000000140e+00,1.450000000000000000e+02
4.740999999999999659e+01,4.927760000000000140e+00,1.500000000000000000e+02
4.715999999999999659e+01,5.177760000000000140e+00,1.550000000000000000e+02
4.690999999999999659e+01,5.427760000000000140e+00,1.600000000000000000e+02
4.665999999999999659e+01,5.677760000000000140e+00,1.650000000000000000e+02
4.640999999999999659e+01,5.927760000000000140e+00,1.700000000000000000e+02
4.615999999999999659e+01,6.177760000000000140e+00,1.750000000000000000e+02
4.590999999999999659e+01,6.427760000000000140e+00,1.800000000000000000e+02
4.565999999999999659e+01,6.677760000000000140e+00,1.850000000000000000e+02
4.565999999999999659e+01,6.677760000000000140e+00,1.900000000000000000e+02
4.565999999999999659e+01,6.677760000000000140e+00,1.950000000000000000e+02
4.565999999999999659e+01,6.677760000000000140e+00,2.000000000000000000e+02
4.565999999999999659e+01,6.677760000000000140e+00,2.050000000000000000e+02
4.565999999999999659e+01,6.677760000000000140e+00,2.100000000000000000e+02
4.565999999999999659e+01,6.677760000000000140e+00,2.150000000000000000e+02
4.565999999999999659e+01,6.677760000000000140e+00,2.200000000000000000e+02
4.565999999999999659e+01,6.677760000000000140e+00,2.250000000000000000e+02
4.565999999999999659e+01,6.677760000000000140e+00,2.300000000000000000e+02
4.565999999999999659e+01,6.677760000000000140e+00,2.350000000000000000e+02
4.590999999999999659e+01,6.427760000000000140e+00,2.400000000000000000e+02
4.615999999999999659e+01,6.177760000000000140e+00,2.450000000000000000e+02
4.640999999999999659e+01,5.927760000000000140e+00,2.500000000000000000e+02
4.665999999999999659e+01,5.677760000000000140e+00,2.550000000000000000e+02
4.690999999999999659e+01,5.427760000000000140e+00,2.600000000000000000e+02
4.715999999999999659e+01,5.177760000000000140e+00,2.650000000000000000e+02
4.740999999999999659e+01,4.927760000000000140e+00,2.700000000000000000e+02
4.765999999999999659e+01,4.677760000000000140e+00,2.750000000000000000e+02
4.790999999999999659e+01,4.427760000000000140e+00,2.800000000000000000e+02
4.815999999999999659e+01,4.177760000000000140e+00,2.850000000000000000e+02
4.840999999999999659e+01,3.927760000000000140e+00,2.900000000000000000e+02
4.865999999999999659e+01,3.677760000000000140e+00,2.950000000000000000e+02
4.890999999999999659e+01,3.427760000000000140e+00,3.000000000000000000e+02
4.915999999999999659e+01,3.177760000000000140e+00,3.050000000000000000e+02
4.940999999999999659e+01,2.927760000000000140e+00,3.100000000000000000e+02
4.965999999999999659e+01,2.677760000000000140e+00,3.150000000000000000e+02
4.990999999999999659e+01,2.427760000000000140e+00,3.200000000000000000e+02
5.015999999999999659e+01,2.177760000000000140e+00,3.250000000000000000e+02
5.040999999999999659e+01,1.927759999999999918e+00,3.300000000000000000e+02
5.065999999999999659e+01,1.677759999999999918e+00,3.350000000000000000e+02
5.090999999999999659e+01,1.427759999999999918e+00,3.400000000000000000e+02
5.115999999999999659e+01,1.177759999999999918e+00,3.450000000000000000e+02
5.140999999999999659e+01,9.277579999999999716e-01,3.500000000000000000e+02
5.165999999999999659e+01,6.777579999999999716e-01,3.550000000000000000e+02
5.190999999999999659e+01,4.277580000000000271e-01,3.600000000000000000e+02
5.190999999999999659e+01,4.277580000000000271e-01,3.650000000000000000e+02
5.190999999999999659e+01,4.277580000000000271e-01,3.700000000000000000e+02
5.190999999999999659e+01,4.277580000000000271e-01,3.750000000000000000e+02
5.190999999999999659e+01,4.277580000000000271e-01,3.800000000000000000e+02
5.190999999999999659e+01,4.277580000000000271e-01,3.850000000000000000e+02
5.190999999999999659e+01,4.277580000000000271e-01,3.900000000000000000e+02
5.190999999999999659e+01,4.277580000000000271e-01,3.950000000000000000e+02
5.190999999999999659e+01,4.277580000000000271e-01,4.000000000000000000e+02
5.190999999999999659e+01,4.277580000000000271e-01,4.050000000000000000e+02
5.190999999999999659e+01,4.277580000000000271e-01,4.100000000000000000e+02
5.190999999999999659e+01,4.277580000000000271e-01,4.150000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,5.000000000000000000e+00
5.353810000000000002e+01,1.461929999999999952e+00,1.000000000000000000e+01
5.353810000000000002e+01,1.461929999999999952e+00,1.500000000000000000e+01
5.353810000000000002e+01,1.461929999999999952e+00,2.000000000000000000e+01
5.353810000000000002e+01,1.461929999999999952e+00,2.500000000000000000e+01
5.353810000000000002e+01,1.461929999999999952e+00,3.000000000000000000e+01
5.353810000000000002e+01,1.461929999999999952e+00,3.500000000000000000e+01
5.353810000000000002e+01,1.461929999999999952e+00,4.000000000000000000e+01
5.353810000000000002e+01,1.461929999999999952e+00,4.500000000000000000e+01
5.353810000000000002e+01,1.461929999999999952e+00,5.000000000000000000e+01
5.353810000000000002e+01,1.461929999999999952e+00,5.500000000000000000e+01
5.353810000000000002e+01,1.461929999999999952e+00,6.000000000000000000e+01
5.328810000000000002e+01,1.711929999999999952e+00,6.500000000000000000e+01
5.303810000000000002e+01,1.961929999999999952e+00,7.000000000000000000e+01
5.278810000000000002e+01,2.211930000000000174e+00,7.500000000000000000e+01
5.253810000000000002e+01,2.461930000000000174e+00,8.000000000000000000e+01
5.228810000000000002e+01,2.711930000000000174e+00,8.500000000000000000e+01
5.203810000000000002e+01,2.961930000000000174e+00,9.000000000000000000e+01
5.178810000000000002e+01,3.211930000000000174e+00,9.500000000000000000e+01
5.153810000000000002e+01,3.461930000000000174e+00,1.000000000000000000e+02
5.128810000000000002e+01,3.711930000000000174e+00,1.050000000000000000e+02
5.103810000000000002e+01,3.961930000000000174e+00,1.100000000000000000e+02
5.078810000000000002e+01,4.211929999999999730e+00,1.150000000000000000e+02
5.053810000000000002e+01,4.461929999999999730e+00,1.200000000000000000e+02
5.028810000000000002e+01,4.711929999999999730e+00,1.250000000000000000e+02
5.003810000000000002e+01,4.961929999999999730e+00,1.300000000000000000e+02
4.978810000000000002e+01,5.211929999999999730e+00,1.350000000000000000e+02
4.953810000000000002e+01,5.461929999999999730e+00,1.400000000000000000e+02
4.928810000000000002e+01,5.711929999999999730e+00,1.450000000000000000e+02
4.903810000000000002e+01,5.961929999999999730e+00,1.500000000000000000e+02
4.878810000000000002e+01,6.211929999999999730e+00,1.550000000000000000e+02
4.853810000000000002e+01,6.461929999999999730e+00,1.600000000000000000e+02
4.828810000000000002e+01,6.711929999999999730e+00,1.650000000000000000e+02
4.803810000000000002e+01,6.961929999999999730e+00,1.700000000000000000e+02
4.778810000000000002e+01,7.211929999999999730e+00,1.750000000000000000e+02
4.753810000000000002e+01,7.461929999999999730e+00,1.800000000000000000e+02
4.728810000000000002e+01,7.711929999999999730e+00,1.850000000000000000e+02
4.728810000000000002e+01,7.711929999999999730e+00,1.900000000000000000e+02
4.728810000000000002e+01,7.711929999999999730e+00,1.950000000000000000e+02
4.728810000000000002e+01,7.711929999999999730e+00,2.000000000000000000e+02
4.728810000000000002e+01,7.711929999999999730e+00,2.050000000000000000e+02
4.728810000000000002e+01,7.711929999999999730e+00,2.100000000000000000e+02
4.728810000000000002e+01,7.711929999999999730e+00,2.150000000000000000e+02
4.728810000000000002e+01,7.711929999999999730e+00,2.200000000000000000e+02
4.728810000000000002e+01,7.711929999999999730e+00,2.250000000000000000e+02
4.728810000000000002e+01,7.711929999999999730e+00,2.300000000000000000e+02
4.728810000000000002e+01,7.711929999999999730e+00,2.350000000000000000e+02
4.753810000000000002e+01,7.461929999999999730e+00,2.400000000000000000e+02
4.778810000000000002e+01,7.211929999999999730e+00,2.450000000000000000e+02
4.803810000000000002e+01,6.961929999999999730e+00,2.500000000000000000e+02
4.828810000000000002e+01,6.711929999999999730e+00,2.550000000000000000e+02
4.853810000000000002e+01,6.461929999999999730e+00,2.600000000000000000e+02
4.878810000000000002e+01,6.211929999999999730e+00,2.650000000000000000e+02
4.903810000000000002e+01,5.961929999999999730e+00,2.700000000000000000e+02
4.928810000000000002e+01,5.711929999999999730e+00,2.750000000000000000e+02
4.953810000000000002e+01,5.461929999999999730e+00,2.800000000000000000e+02
4.978810000000000002e+01,5.211929999999999730e+00,2.850000000000000000e+02
5.003810000000000002e+01,4.961929999999999730e+00,2.900000000000000000e+02
5.028810000000000002e+01,4.711929999999999730e+00,2.950000000000000000e+02
5.053810000000000002e+01,4.461929999999999730e+00,3.000000000000000000e+02
5.078810000000000002e+01,4.211929999999999730e+00,3.050000000000000000e+02
5.103810000000000002e+01,3.961930000000000174e+00,3.100000000000000000e+02
5.128810000000000002e+01,3.711930000000000174e+00,3.150000000000000000e+02
5.153810000000000002e+01,3.461930000000000174e+00,3.200000000000000000e+02
5.178810000000000002e+01,3.211930000000000174e+00,3.250000000000000000e+02
5.203810000000000002e+01,2.961930000000000174e+00,3.300000000000000000e+02
5.228810000000000002e+01,2.711930000000000174e+00,3.350000000000000000e+02
5.253810000000000002e+01,2.461930000000000174e+00,3.400000000000000000e+02
5.278810000000000002e+01,2.211930000000000174e+00,3.450000000000000000e+02
5.303810000000000002e+01,1.961929999999999952e+00,3.500000000000000000e+02
5.328810000000000002e+01,1.711929999999999952e+00,3.550000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,3.600000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,3.650000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,3.700000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,3.750000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,3.800000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,3.850000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,3.900000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,3.950000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,4.000000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,4.050000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,4.100000000000000000e+02
5.353810000000000002e+01,1.461929999999999952e+00,4.150000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,5.000000000000000000e+00
5.457220000000000226e+01,3.090009999999999923e+00,1.000000000000000000e+01
5.457220000000000226e+01,3.090009999999999923e+00,1.500000000000000000e+01
5.457220000000000226e+01,3.090009999999999923e+00,2.000000000000000000e+01
5.457220000000000226e+01,3.090009999999999923e+00,2.500000000000000000e+01
5.457220000000000226e+01,3.090009999999999923e+00,3.000000000000000000e+01
5.457220000000000226e+01,3.090009999999999923e+00,3.500000000000000000e+01
5.457220000000000226e+01,3.090009999999999923e+00,4.000000000000000000e+01
5.457220000000000226e+01,3.090009999999999923e+00,4.500000000000000000e+01
5.457220000000000226e+01,3.090009999999999923e+00,5.000000000000000000e+01
5.457220000000000226e+01,3.090009999999999923e+00,5.500000000000000000e+01
5.457220000000000226e+01,3.090009999999999923e+00,6.000000000000000000e+01
5.432220000000000226e+01,3.340009999999999923e+00,6.500000000000000000e+01
5.407220000000000226e+01,3.590009999999999923e+00,7.000000000000000000e+01
5.382220000000000226e+01,3.840009999999999923e+00,7.500000000000000000e+01
5.357220000000000226e+01,4.090010000000000367e+00,8.000000000000000000e+01
5.332220000000000226e+01,4.340010000000000367e+00,8.500000000000000000e+01
5.307220000000000226e+01,4.590010000000000367e+00,9.000000000000000000e+01
5.282220000000000226e+01,4.840010000000000367e+00,9.500000000000000000e+01
5.257220000000000226e+01,5.090010000000000367e+00,1.000000000000000000e+02
5.232220000000000226e+01,5.340010000000000367e+00,1.050000000000000000e+02
5.207220000000000226e+01,5.590010000000000367e+00,1.100000000000000000e+02
5.182220000000000226e+01,5.840010000000000367e+00,1.150000000000000000e+02
5.157220000000000226e+01,6.090010000000000367e+00,1.200000000000000000e+02
5.132220000000000226e+01,6.340010000000000367e+00,1.250000000000000000e+02
5.107220000000000226e+01,6.590010000000000367e+00,1.300000000000000000e+02
5.082220000000000226e+01,6.840010000000000367e+00,1.350000000000000000e+02
5.057220000000000226e+01,7.090010000000000367e+00,1.400000000000000000e+02
5.032220000000000226e+01,7.340010000000000367e+00,1.450000000000000000e+02
5.007220000000000226e+01,7.590010000000000367e+00,1.500000000000000000e+02
4.982220000000000226e+01,7.840010000000000367e+00,1.550000000000000000e+02
4.957220000000000226e+01,8.090009999999999479e+00,1.600000000000000000e+02
4.932220000000000226e+01,8.340009999999999479e+00,1.650000000000000000e+02
4.907220000000000226e+01,8.590009999999999479e+00,1.700000000000000000e+02
4.882220000000000226e+01,8.840009999999999479e+00,1.750000000000000000e+02
4.857220000000000226e+01,9.090009999999999479e+00,1.800000000000000000e+02
4.832220000000000226e+01,9.340009999999999479e+00,1.850000000000000000e+02
4.832220000000000226e+01,9.340009999999999479e+00,1.900000000000000000e+02
4.832220000000000226e+01,9.340009999999999479e+00,1.950000000000000000e+02
4.832220000000000226e+01,9.340009999999999479e+00,2.000000000000000000e+02
4.832220000000000226e+01,9.340009999999999479e+00,2.050000000000000000e+02
4.832220000000000226e+01,9.340009999999999479e+00,2.100000000000000000e+02
4.832220000000000226e+01,9.340009999999999479e+00,2.150000000000000000e+02
4.832220000000000226e+01,9.340009999999999479e+00,2.200000000000000000e+02
4.832220000000000226e+01,9.340009999999999479e+00,2.250000000000000000e+02
4.832220000000000226e+01,9.340009999999999479e+00,2.300000000000000000e+02
4.832220000000000226e+01,9.340009999999999479e+00,2.350000000000000000e+02
4.857220000000000226e+01,9.090009999999999479e+00,2.400000000000000000e+02
4.882220000000000226e+01,8.840009999999999479e+00,2.450000000000000000e+02
4.907220000000000226e+01,8.590009999999999479e+00,2.500000000000000000e+02
4.932220000000000226e+01,8.340009999999999479e+00,2.550000000000000000e+02
4.957220000000000226e+01,8.090009999999999479e+00,2.600000000000000000e+02
4.982220000000000226e+01,7.840010000000000367e+00,2.650000000000000000e+02
5.007220000000000226e+01,7.590010000000000367e+00,2.700000000000000000e+02
5.032220000000000226e+01,7.340010000000000367e+00,2.750000000000000000e+02
5.057220000000000226e+01,7.090010000000000367e+00,2.800000000000000000e+02
5.082220000000000226e+01,6.840010000000000367e+00,2.850000000000000000e+02
5.107220000000000226e+01,6.590010000000000367e+00,2.900000000000000000e+02
5.132220000000000226e+01,6.340010000000000367e+00,2.950000000000000000e+02
5.157220000000000226e+01,6.090010000000000367e+00,3.000000000000000000e+02
5.182220000000000226e+01,5.840010000000000367e+00,3.050000000000000000e+02
5.207220000000000226e+01,5.590010000000000367e+00,3.100000000000000000e+02
5.232220000000000226e+01,5.340010000000000367e+00,3.150000000000000000e+02
5.257220000000000226e+01,5.090010000000000367e+00,3.200000000000000000e+02
5.282220000000000226e+01,4.840010000000000367e+00,3.250000000000000000e+02
5.307220000000000226e+01,4.590010000000000367e+00,3.300000000000000000e+02
5.332220000000000226e+01,4.340010000000000367e+00,3.350000000000000000e+02
5.357220000000000226e+01,4.090010000000000367e+00,3.400000000000000000e+02
5.382220000000000226e+01,3.840009999999999923e+00,3.450000000000000000e+02
5.407220000000000226e+01,3.590009999999999923e+00,3.500000000000000000e+02
5.432220000000000226e+01,3.340009999999999923e+00,3.550000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,3.600000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,3.650000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,3.700000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,3.750000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,3.800000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,3.850000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,3.900000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,3.950000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,4.000000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,4.050000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,4.100000000000000000e+02
5.457220000000000226e+01,3.090009999999999923e+00,4.150000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,5.000000000000000000e+00
5.420199999999999818e+01,-5.058930000000000149e+00,1.000000000000000000e+01
5.420199999999999818e+01,-5.058930000000000149e+00,1.500000000000000000e+01
5.420199999999999818e+01,-5.058930000000000149e+00,2.000000000000000000e+01
5.420199999999999818e+01,-5.058930000000000149e+00,2.500000000000000000e+01
5.420199999999999818e+01,-5.058930000000000149e+00,3.000000000000000000e+01
5.420199999999999818e+01,-5.058930000000000149e+00,3.500000000000000000e+01
5.420199999999999818e+01,-5.058930000000000149e+00,4.000000000000000000e+01
5.420199999999999818e+01,-5.058930000000000149e+00,4.500000000000000000e+01
5.420199999999999818e+01,-5.058930000000000149e+00,5.000000000000000000e+01
5.420199999999999818e+01,-5.058930000000000149e+00,5.500000000000000000e+01
5.420199999999999818e+01,-5.058930000000000149e+00,6.000000000000000000e+01
5.395199999999999818e+01,-4.808930000000000149e+00,6.500000000000000000e+01
5.370199999999999818e+01,-4.558930000000000149e+00,7.000000000000000000e+01
5.345199999999999818e+01,-4.308930000000000149e+00,7.500000000000000000e+01
5.320199999999999818e+01,-4.058930000000000149e+00,8.000000000000000000e+01
5.295199999999999818e+01,-3.808930000000000149e+00,8.500000000000000000e+01
5.270199999999999818e+01,-3.558930000000000149e+00,9.000000000000000000e+01
5.245199999999999818e+01,-3.308930000000000149e+00,9.500000000000000000e+01
5.220199999999999818e+01,-3.058930000000000149e+00,1.000000000000000000e+02
5.195199999999999818e+01,-2.808930000000000149e+00,1.050000000000000000e+02
5.170199999999999818e+01,-2.558930000000000149e+00,1.100000000000000000e+02
5.145199999999999818e+01,-2.308930000000000149e+00,1.150000000000000000e+02
5.120199999999999818e+01,-2.058930000000000149e+00,1.200000000000000000e+02
5.095199999999999818e+01,-1.808929999999999927e+00,1.250000000000000000e+02
5.070199999999999818e+01,-1.558929999999999927e+00,1.300000000000000000e+02
5.045199999999999818e+01,-1.308929999999999927e+00,1.350000000000000000e+02
5.020199999999999818e+01,-1.058929999999999927e+00,1.400000000000000000e+02
4.995199999999999818e+01,-8.089319999999999844e-01,1.450000000000000000e+02
4.970199999999999818e+01,-5.589319999999999844e-01,1.500000000000000000e+02
4.945199999999999818e+01,-3.089319999999999844e-01,1.550000000000000000e+02
4.920199999999999818e+01,-5.893210000000000115e-02,1.600000000000000000e+02
4.895199999999999818e+01,1.910679999999999878e-01,1.650000000000000000e+02
4.870199999999999818e+01,4.410680000000000156e-01,1.700000000000000000e+02
4.845199999999999818e+01,6.910680000000000156e-01,1.750000000000000000e+02
4.820199999999999818e+01,9.410680000000000156e-01,1.800000000000000000e+02
4.795199999999999818e+01,1.191070000000000073e+00,1.850000000000000000e+02
4.795199999999999818e+01,1.191070000000000073e+00,1.900000000000000000e+02
4.795199999999999818e+01,1.191070000000000073e+00,1.950000000000000000e+02
4.795199999999999818e+01,1.191070000000000073e+00,2.000000000000000000e+02
4.795199999999999818e+01,1.191070000000000073e+00,2.050000000000000000e+02
4.795199999999999818e+01,1.191070000000000073e+00,2.100000000000000000e+02
4.795199999999999818e+01,1.191070000000000073e+00,2.150000000000000000e+02
4.795199999999999818e+01,1.191070000000000073e+00,2.200000000000000000e+02
4.795199999999999818e+01,1.191070000000000073e+00,2.250000000000000000e+02
4.795199999999999818e+01,1.191070000000000073e+00,2.300000000000000000e+02
4.795199999999999818e+01,1.191070000000000073e+00,2.350000000000000000e+02
4.820199999999999818e+01,9.410680000000000156e-01,2.400000000000000000e+02
4.845199999999999818e+01,6.910680000000000156e-01,2.450000000000000000e+02
4.870199999999999818e+01,4.410680000000000156e-01,2.500000000000000000e+02
4.895199999999999818e+01,1.910679999999999878e-01,2.550000000000000000e+02
4.920199999999999818e+01,-5.893210000000000115e-02,2.600000000000000000e+02
4.945199999999999818e+01,-3.089319999999999844e-01,2.650000000000000000e+02
4.970199999999999818e+01,-5.589319999999999844e-01,2.700000000000000000e+02
4.995199999999999818e+01,-8.089319999999999844e-01,2.750000000000000000e+02
5.020199999999999818e+01,-1.058929999999999927e+00,2.800000000000000000e+02
5.045199999999999818e+01,-1.308929999999999927e+00,2.850000000000000000e+02
5.070199999999999818e+01,-1.558929999999999927e+00,2.900000000000000000e+02
5.095199999999999818e+01,-1.808929999999999927e+00,2.950000000000000000e+02
5.120199999999999818e+01,-2.058930000000000149e+00,3.000000000000000000e+02
5.145199999999999818e+01,-2.308930000000000149e+00,3.050000000000000000e+02
5.170199999999999818e+01,-2.558930000000000149e+00,3.100000000000000000e+02
5.195199999999999818e+01,-2.808930000000000149e+00,3.150000000000000000e+02
5.220199999999999818e+01,-3.058930000000000149e+00,3.200000000000000000e+02
5.245199999999999818e+01,-3.308930000000000149e+00,3.250000000000000000e+02
5.270199999999999818e+01,-3.558930000000000149e+00,3.300000000000000000e+02
5.295199999999999818e+01,-3.808930000000000149e+00,3.350000000000000000e+02
5.320199999999999818e+01,-4.058930000000000149e+00,3.400000000000000000e+02
5.345199999999999818e+01,-4.308930000000000149e+00,3.450000000000000000e+02
5.370199999999999818e+01,-4.558930000000000149e+00,3.500000000000000000e+02
5.395199999999999818e+01,-4.808930000000000149e+00,3.550000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,3.600000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,3.650000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,3.700000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,3.750000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,3.800000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,3.850000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,3.900000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,3.950000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,4.000000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,4.050000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,4.100000000000000000e+02
5.420199999999999818e+01,-5.058930000000000149e+00,4.150000000000000000e+02
5.778379999999999939e+01,-2.783760000000000012e+00,5.000000000000000000e+00
5.778379999999999939e+01,-2.783760000000000012e+00,1.000000000000000000e+01
5.778379999999999939e+01,-2.783760000000000012e+00,1.500000000000000000e+01
5.778379999999999939e+01,-2.783760000000000012e+00,2.000000000000000000e+01
5.778379999999999939e+01,-2.783760000000000012e+00,2.500000000000000000e+01
5.778379999999999939e+01,-2.783760000000000012e+00,3.000000000000000000e+01
5.778379999999999939e+01,-2.783760000000000012e+00,3.500000000000000000e+01
5.778379999999999939e+01,-2.783760000000000012e+00,4.000000000000000000e+01
5.778379999999999939e+01,-2.783760000000000012e+00,4.500000000000000000e+01
5.778379999999999939e+01,-2.783760000000000012e+00,5.000000000000000000e+01
5.778379999999999939e+01,-2.783760000000000012e+00,5.500000000000000000e+01
5.778379999999999939e+01,-2.783760000000000012e+00,6.000000000000000000e+01
5.753379999999999939e+01,-2.533760000000000012e+00,6.500000000000000000e+01
5.728379999999999939e+01,-2.283760000000000012e+00,7.000000000000000000e+01
5.703379999999999939e+01,-2.033760000000000012e+00,7.500000000000000000e+01
5.678379999999999939e+01,-1.783760000000000012e+00,8.000000000000000000e+01
5.653379999999999939e+01,-1.533760000000000012e+00,8.500000000000000000e+01
5.628379999999999939e+01,-1.283760000000000012e+00,9.000000000000000000e+01
5.603379999999999939e+01,-1.033760000000000012e+00,9.500000000000000000e+01
5.578379999999999939e+01,-7.837570000000000370e-01,1.000000000000000000e+02
5.553379999999999939e+01,-5.337570000000000370e-01,1.050000000000000000e+02
5.528379999999999939e+01,-2.837569999999999815e-01,1.100000000000000000e+02
5.503379999999999939e+01,-3.375739999999999991e-02,1.150000000000000000e+02
5.478379999999999939e+01,2.162429999999999908e-01,1.200000000000000000e+02
5.453379999999999939e+01,4.662430000000000185e-01,1.250000000000000000e+02
5.428379999999999939e+01,7.162429999999999630e-01,1.300000000000000000e+02
5.403379999999999939e+01,9.662429999999999630e-01,1.350000000000000000e+02
5.378379999999999939e+01,1.216239999999999988e+00,1.400000000000000000e+02
5.353379999999999939e+01,1.466239999999999988e+00,1.450000000000000000e+02
5.328379999999999939e+01,1.716239999999999988e+00,1.500000000000000000e+02
5.303379999999999939e+01,1.966239999999999988e+00,1.550000000000000000e+02
5.278379999999999939e+01,2.216239999999999988e+00,1.600000000000000000e+02
5.253379999999999939e+01,2.466239999999999988e+00,1.650000000000000000e+02
5.228379999999999939e+01,2.716239999999999988e+00,1.700000000000000000e+02
5.203379999999999939e+01,2.966239999999999988e+00,1.750000000000000000e+02
5.178379999999999939e+01,3.216239999999999988e+00,1.800000000000000000e+02
5.153379999999999939e+01,3.466239999999999988e+00,1.850000000000000000e+02
5.153379999999999939e+01,3.466239999999999988e+00,1.900000000000000000e+02
5.153379999999999939e+01,3.466239999999999988e+00,1.950000000000000000e+02
5.153379999999999939e+01,3.466239999999999988e+00,2.000000000000000000e+02
5.153379999999999939e+01,3.466239999999999988e+00,2.050000000000000000e+02
5.153379999999999939e+01,3.466239999999999988e+00,2.100000000000000000e+02
5.153379999999999939e+01,3.466239999999999988e+00,2.150000000000000000e+02
5.153379999999999939e+01,3.466239999999999988e+00,2.200000000000000000e+02
5.153379999999999939e+01,3.466239999999999988e+00,2.250000000000000000e+02
5.153379999999999939e+01,3.466239999999999988e+00,2.300000000000000000e+02
5.153379999999999939e+01,3.466239999999999988e+00,2.350000000000000000e+02
5.178379999999999939e+01,3.216239999999999988e+00,2.400000000000000000e+02
5.203379999999999939e+01,2.966239999999999988e+00,2.450000000000000000e+02
5.228379999999999939e+01,2.716239999999999988e+00,2.500000000000000000e+02
5.253379999999999939e+01,2.466239999999999988e+00,2.550000000000000000e+02
5.278379999999999939e+01,2.216239999999999988e+00,2.600000000000000000e+02
5.303379999999999939e+01,1.966239999999999988e+00,2.650000000000000000e+02
5.328379999999999939e+01,1.716239999999999988e+00,2.700000000000000000e+02
5.353379999999999939e+01,1.466239999999999988e+00,2.750000000000000000e+02
5.378379999999999939e+01,1.216239999999999988e+00,2.800000000000000000e+02
5.403379999999999939e+01,9.662429999999999630e-01,2.850000000000000000e+02
5.428379999999999939e+01,7.162429999999999630e-01,2.900000000000000000e+02
5.453379999999999939e+01,4.662430000000000185e-01,2.950000000000000000e+02
5.478379999999999939e+01,2.162429999999999908e-01,3.000000000000000000e+02
5.503379999999999939e+01,-3.375739999999999991e-02,3.050000000000000000e+02
5.528379999999999939e+01,-2.837569999999999815e-01,3.100000000000000000e+02
5.553379999999999939e+01,-5.337570000000000370e-01,3.150000000000000000e+02
5.578379999999999939e+01,-7.837570000000000370e-01,3.200000000000000000e+02
5.603379999999999939e+01,-1.033760000000000012e+00,3.250000000000000000e+02
5.628379999999999939e+01,-1.283760000000000012e+00,3.300000000000000000e+02
5.653379999999999939e+01,-1.533760000000000012e+00,3.350000000000000000e+02
5.678379999999999939e+01,-1.783760000000000012e+00,3.400000000000000000e+02
5.703379999999999939e+01,-2.033760000000000012e+00,3.450000000000000000e+02
5.728379999999999939e+01,-2.283760000000000012e+00,3.500000000000000000e+02
5.753379999999999939e+01,-2.533760000000000012e+00,3.550000000000000000e+02
5.778379999999999939e+01,-2.783760000000000012e+00,3.600000000000000000e+02
5.778379999999999939e+01,-2.783760000000000012e+00,3.650000000000000000e+02
5.778379999999999939e+01,-2.783760000000000012e+00,3.700000000000000000e+02
5.778379999999999939e+01,-2.783760000000000012e+00,3.750000000000000000e+02
5.778379999999999939e+01,-2.783760000000000012e+00,3.800000000000000000e+02
5.778379999999999939e+01,-2.783760000000000012e+00,3.850000000000000000e+02
5.778379999999999939e+01,-2.783760000000000012e+00,3.900000000000000000e+02
